game_number,x1,x2,x3,x4,x5,x6,y
BT_206673360_20_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,3.544,1.0,2,11,3,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,3.544,0.0,2,11,3,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,3.544,0.0,2,11,3,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,22.5,1
BT_206673360_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,0
BT_206673360_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,1
BT_305400434_27_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,3.544,1.0,2,11,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,3.544,0.0,2,11,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,3.544,0.0,2,11,3,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,31.167501,0
BT_305400434_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,31.167501,1
BT_305400434_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,31.167501,0
BT_311144943_24_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,3.544,1.0,2,11,3,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,3.544,0.0,2,11,3,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,3.544,0.0,2,11,3,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,14.743562,1
BT_311144943_24_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,14.743562,0
BT_311144943_24_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,14.743562,0
BT_313465338_23_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,3.544,1.0,2,11,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,3.544,0.0,2,11,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,3.544,0.0,2,11,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,35.019367,1
BT_313465338_23_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,35.019367,1
BT_203965611_26_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,0
BT_203965611_26_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,3.544,1.0,2,11,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,3.544,0.0,2,11,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,3.544,0.0,2,11,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,22.5,0
BT_203965611_26_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,1
BT_203965611_26_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,22.5,1
BT_207499690_20_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,3.544,1.0,2,11,3,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,3.544,0.0,2,11,3,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,3.544,0.0,2,11,3,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,13.637491,1
BT_207499690_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,13.637491,0
BT_207499690_20_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,13.637491,1
BT_203860788_25_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,3.544,1.0,2,11,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,3.544,0.0,2,11,3,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,3.544,0.0,2,11,3,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,7.8152924,0
BT_203860788_25_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.8152924,1
BT_203860788_25_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.8152924,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,20.525225,0
